Conostomium natalense
Convolvulus aschersonii
Convolvulus sagittatus
Convolvulus thunbergii
Conyza aegyptiaca
Conyza attenuata
Conyza pinnata
Nidorella ivifolia
Coptosperma rhodesiacum
Coptosperma supra-axillare
Corallocarpus triangularis
Corbichonia decumbens
Corchorus argillicola
Corchorus longipedunculatus
Corchorus olitorius
Corchorus psammophilus
Corchorus schimperi
Corchorus sp.
Corchorus sulcatus
Corchorus tridens
Corchorus trilocularis
Cordia sinensis
Lichenomphalia hudsoniana
Cotula anthemoides
Cotula australis
Cotula sp.
Cotyledon orbiculata
Cyperus assimilis
Cyperus pseudokyllingioides
Crabbea ovalifolia
Crassula alba
Crassula capitella
Crassula exilis
Crassula expansa
Crassula lanceolata
Crassula obovata
Crassula setulosa
Crassula swaziensis
Craterostigma plantagineum
Craterostigma sp.
Craterostigma wilmsii
Crepidorhopalon debilis
Lindernia sp.
Crepidorhopalon spicatus
Crepis hypochoeridea
Crinum buphanoides
Crinum crassicaule
Crinum graminicola
Crinum minimum
Crinum paludosum
Crinum stuhlmannii
Crocosmia masoniorum
Crossandra fruticulosa
Crotalaria agatiflora
Crotalaria barkae
Crotalaria brachycarpa
Crotalaria brevidens
Crotalaria burkeana
Crotalaria damarensis
Crotalaria doidgeae
Crotalaria eremicola
Crotalaria juncea
Crotalaria laburnifolia
Crotalaria lotoides
Crotalaria schinzii
Crotalaria sp.
Crotalaria virgulata
Crotalaria virgultalis
Croton madandensis
Croton megalobotrys
Croton pseudopulchellus
Croton sp.
Croton sylvaticus
Cryphaea jamesonii
Cryphaea rutenbergii
Cryptocarya transvaalensis
Cryptolepis oblongifolia
Ctenium concinnum
Cucumis bryoniifolius
Cucumis cinereus
Cucumis hirsutus
Cucumis humifructus
Cucumis melo
Cucumis metuliferus
Cupressus arizonica
Cupressus lusitanica
Cupressus sempervirens
Curtisia dentata
Cuscuta australis
Cussonia natalensis
Cussonia paniculata
Cussonia sp.
Cyanotis lanata
Cyanotis lapidosa
Cyanotis pachyrrhiza
Cyathula cylindrica
Cyathula lanceolata
Cyathula orthacantha
Cyclodictyon vallis-gratiae
Cycnium adonense
Cymbopogon pospischilii
Cynanchum ellipticum
Cynanchum gerrardii
Cynodon aethiopicus
Cynodon nlemfuensis
Cynodon sp.
Cynoglossum lanceolatum
Cynoglossum hirsutissimum
Cyperus amabilis
Cyperus capensis
Cyperus chersinus
Cyperus compressus
Cyperus congestus
Cyperus deciduus
Cyperus denudatus
Cyperus difformis
Cyperus digitatus
Cyperus distans
Cyperus dubius
Cyperus eragrostis
Cyperus haematocephalus
Cyperus decurvatus
Cyperus indecorus
Cyperus iria
Cyperus latifolius
Cyperus margaritaceus
Cyperus niveus
Cyperus procerus
Cyperus glaucophyllus
Cyperus pseudovestitus
Cyperus rotundus
Cyperus schinzii
Cyperus schlechteri
Cyperus semitrifidus
Cyperus sexangularis
Cyperus solidus
Cyperus sp.
Cyperus tenuispica
Cyperus turrillii
Cyperus usitatus
Cyperus zollingeri
Cyphia persicifolia
Cyphia rogersii
Cyphia sp.
Cyphia transvaalensis
Cyphostemma anatomica
Cyphostemma cirrhosum
Cyphostemma dasypleurum
Cyphostemma hardyi
Cyphostemma hereroense
Cyphostemma hispidiflorum
Cyphostemma segmentatum
Cyphostemma simulans
Cyphostemma sp.
Cyphostemma spinosopilosum
Cyphostemma sulcatum
Cyphostemma woodii
Dactyloctenium aegyptium
Dactyloctenium giganteum
Dalechampia capensis
Dalechampia galpinii
Dalechampia scandens
Datura ferox
Datura innoxia
Datura metel
Datura stramonium
Decorsea galpinii
Decorsea schlechteri
Delosperma sp.
Denekia capensis
Dermatiscum thunbergii
Placidium lachneum
Hylodesmum repandum
Deverra burchellii
Eragrostis japonica
Dianthus transvaalensis
Dianthus zeyheri
Margelliantha caffra
Dicerocaryum eriocarpum
Dicerocaryum senecioides
Dicerocaryum sp.
Dichanthium sp.
Dichapetalum cymosum
Dichapetalum sp.
Dichilus lebeckioides
Dichilus reflexus
Dicliptera clinopodia
Dicliptera eenii
Dicliptera fruticosa
Dicoma arenaria
Dicoma schinzii
Dicoma sp.
Dicoma tomentosa
Dicranopteris linearis
Didymodoxa caffra
Dietes iridioides
Digitaria ciliaris
Digitaria debilis
Digitaria diagonalis
Digitaria longiflora
Digitaria milanjiana
Digitaria monodactyla
Digitaria seriata
Digitaria thouarsiana
Digitaria velutina
Dimorphotheca jucunda
Dimorphotheca spectabilis
Dinebra retroflexa
Dioscorea cotinifolia
Dioscorea quartiniana
Dioscorea retusa
Dioscorea sylvatica
Diospyros villosa
Dipcadi gracillimum
Dipcadi marlothii
Dipcadi papillatum
Dipcadi platyphyllum
Dipcadi rigidifolium
Dipcadi sp.
Dirinaria confluens
Dirinaria picta
Disa chrysostachya
Disa patula
Disperis anthoceros
Disperis micrantha
Distephanus divaricatus
Ditrichum brachypodum
Ditrichum sp.
Dodonaea viscosa
Pulicaria scabra
Dolichos falciformis
Nesphostylis junodii
Dolichos pratensis
Dolichos sp.
Dolichos trilobus
Dombeya burgessiae
Dombeya cymosa
Doryopteris pilosa
Dovyalis caffra
Dovyalis lucida
Dovyalis zeyheri
Drimia angustifolia
Drimia calcarata
Fusifilum depressum
Drimia elata
Drimia multisetosa
Drimia sanguinea
Drimia sp.
Drimia uniflora
Drimiopsis burkei
Drimiopsis sp.
Droguetia iners
Drosera collinsiae
Drosera indica
Drosera madagascariensis
Drosera natalensis
Dryopteris pentheri
Drypetes gerrardii
Dumortiera hirsuta
Duranta erecta
Dyschoriste hildebrandtii
Dyschoriste sp.
Dyschoriste capricornis
Eccremidium exiguum
Echinochloa haploclada
Echinochloa pyramidalis
Echinochloa jubata
Echinochloa sp.
Echinochloa stagnina
Ehretia alba
Ehretia amoena
Ehretia namibiensis
Ehrharta erecta
Ekebergia capensis
Ekebergia pterophylla
Elatine ambigua
Eleocharis acutangula
Eleocharis atropurpurea
Elephantorrhiza elephantina
Elephantorrhiza goetzei
Elephantorrhiza obliqua
Elephantorrhiza praetermissa
Elionurus muticus
Elymus repens
Elytrophorus globularis
Encephalartos eugene-maraisii
Encephalartos transvenosus
Endocarpon sp.
Englerophytum magalismontanum
Enicostema axillare
Enneapogon desvauxii
Enneapogon pretoriensis
Enneapogon spathaceus
Entandrophragma caudatum
Enteropogon macrostachyus
Epilobium capense
Epilobium hirsutum
Epilobium salignum
Eragrostis aspera
Eragrostis barbinodis
Eragrostis barrelieri
Eragrostis cilianensis
Eragrostis crassinervis
Eragrostis echinochloidea
Eragrostis glandulosipedata
Eragrostis hierniana
Eragrostis inamoena
Eragrostis micrantha
Eragrostis nindensis
Eragrostis patentipilosa
Eragrostis rotifer
Eragrostis sarmentosa
Eragrostis tef
Erianthemum dregei
Erica articularis
Erica drakensbergensis
Erica leucopelta
Erica natalitia
Erica simii
Eriocaulon abyssinicum
Eriocaulon maculatum
Eriocaulon sonderianum
Eriocaulon transvaalicum
Eriocephalus longifolius
Eriocephalus luederitzianus
Eriochloa meyeriana
Eriochrysis pallida
Eriosema buchananii
Eriosema burkei
Eriosema gunniae
Eriosema nutans
Eriosema pauciflorum
Eriosema psoraleoides
Eriosema salignum
Eriosema transvaalense
Eriosema transvaalense C.H.Stirt. x E. angustifolium Burtt Davy
Eriospermum cooperi
Eriospermum mackenii
Eriospermum porphyrium
Eriospermum porphyrovalve
Erlangea misera
Erpodium coronatum
Erucastrum austroafricanum
Erucastrum griquense
Erythrina humeana
Erythrina hennessyae
Erythrococca menyharthii
Erythrococca sp.
Erythrophysa transvaalensis
Erythroxylum emarginatum
Corymbia maculata
Eucalyptus sideroxylon
Euclea racemosa
Euclea divinorum
Euclea undulata
Eucomis autumnalis
Eugenia sp.
Eugenia woodii
Eugenia zeyheri
Eulalia aurea
Eulalia villosa
Eulophia hereroensis
Eulophia hians
Eulophia leachii
Eulophia petersii
Eulophia schweinfurthii
Eulophia sp.
Eulophia speciosa
Eulophia streptopetala
Euphorbia clavarioides
Euphorbia clivicola
Euphorbia cooperi
Euphorbia crotonoides
Euphorbia espinosa
Euphorbia guerichiana
Euphorbia heterophylla
Euphorbia inaequilatera
Euphorbia indica
Euphorbia ingens
Euphorbia louwii
Euphorbia maleolens
Euphorbia malevola
Euphorbia monteiroi
Euphorbia prostrata
Euphorbia pseudotuberosa
Euphorbia hirsuta
Euphorbia restricta
Euphorbia rhombifolia
Euphorbia schinzii
Euphorbia serpens
Euphorbia tirucalli
Euphorbia transvaalensis
Euphorbia trichadenia
Euphorbia waterbergensis
Euphorbia xanti
Euryops brevipapposus
Euryops chrysanthemoides
Euryops pedunculatus
Euryops transvaalensis
Eustachys paspaloides
Exormotheca holstii
Exormotheca pustulosa
Fabronia gueinzii
Fabronia pilifera
Fadogia homblei
Faurea galpinii
Faurea rochetiana
Felicia clavipilosa
Felicia fascicularis
Felicia filifolia
Felicia mossamedensis
Felicia sp.
Pseudobromus africanus
Ficinia gracilis
Ficus abutilifolia
Ficus benjamina
Ficus craterostoma
Ficus ingens
Ficus natalensis
Ficus salicifolia
Ficus sp.
Ficus thonningii
Fimbristylis bisumbellata
Fimbristylis complanata
Fimbristylis dichotoma
Fissidens asplenioides
Fissidens bryoides
Fissidens erosulus
Fissidens rufescens
Fissidens sciophyllus
Fissidens sp.
Fissidens submarginatus
Flacourtia indica
Flaveria bidentis
Flaveria sp.
Flavoparmelia pachydactyla
Flueggea virosa
Fockea angustifolia
Fockea edulis
Fossombronia gemmifera
Fossombronia glenii
Fossombronia straussiana
Freylinia tropica
Fuirena angolensis
Fuirena leptostachya
Fuirena pachyrrhiza
Fuirena stricta
Funaria hygrometrica
Funaria longicollis
Funaria rottleri
Furcraea sp.
Galinsoga quadriradiata
Galinsoga parviflora
Galopina circaeoides
Garcinia livingstonei
Gardenia sp.
Gardenia volkensii
Gazania sp.
Geigeria acaulis
Geigeria aspera
Geigeria elongata
Geigeria ornativa
Genlisea hispidula
Geranium purpureum
Gerbera piloselloides
Gerbera sp.
Gerbera viridifolia
Girardinia diversifolia
Gladiolus dalenii
Gladiolus oatesii
Gladiolus pardalinus
Gladiolus permeabilis
Gladiolus sericeovillosus
Gladiolus sp.
Gleichenia polypodioides
Glinus bainesii
Glinus lotoides
Gloriosa modesta
Glossochilus parviflorus
Gnaphalium filagopsis
Gnidia burchellii
Gnidia caffra
Gnidia capitata
Gnidia kraussiana
Gnidia sp.
Gomphocarpus rivularis
Gomphocarpus tomentosus
Gomphostigma virgatum
Gomphrena serrata
Gossypium herbaceum
Gossypium sp.
Grewia caffra
Grewia hexamita
Grewia inaequilatera
Grewia monticola
Grewia rogersii
Grewia sp.
Grewia subspathulata
Grewia sulcata
Grewia tenax
Grewia vernicosa
Grewia villosa
Greyia radlkoferi
Guilleminea densa
Gymnanthemum crataegifolium
Gymnosporia harveyana
Gymnosporia maranguensis
Gymnosporia polyacantha
Gymnostomum lingulatum
Gyrocarpus americanus
Habenaria nyikana
Habenaria tridens
Haemanthus humilis
Haematomma persoonii
Hafellia procellarum
Hafellia sp.
Halleria lucida
Harpagophytum sp.
Harpagophytum zeyheri
Harpephyllum caffrum
Harveya speciosa
Hebenstretia angolensis
Hebenstretia dura
Helichrysum acutatum
Helichrysum adenocarpum
Helichrysum appendiculatum
Helichrysum argyrosphaerum
Helichrysum aureonitens
Helichrysum aureum
Helichrysum cephaloideum
Helichrysum cerastioides
Helichrysum dasymallum
Helichrysum difficile
Helichrysum edwardsii
Calomeria epapposa
Helichrysum herbaceum
Helichrysum homilochrysum
Helichrysum lepidissimum
Helichrysum lineare
Helichrysum mixtum
Helichrysum mundtii
Helichrysum paronychioides
Helichrysum polycladum
Helichrysum rugulosum
Helichrysum sp.
Helichrysum splendidum
Helichrysum subglomeratum
Helichrysum transmontanum
Helichrysum uninervium
Helichrysum zeyheri
Helinus integrifolius
Heliotropium lineare
Heliotropium steudneri
Heliotropium oliveranum
Euploca ovalifolia
Heliotropium sp.
Euploca strigosa
Hemarthria altissima
Hermannia antonii
Hermannia boraginiflora
Hermannia burkei
Hermannia depressa
Hermannia floribunda
Hermannia geniculata
Hermannia grandifolia
Hermannia grisea
Hermannia grosseserrata
Hermannia parvula
Hermannia quartiniana
Hermannia sp.
Hermannia tomentosa
Hermbstaedtia capitata
Hermbstaedtia fleckii
Hesperantha bulbifera
Hesperantha leucantha
Heteranthera callifolia
Heteromorpha arborescens
Hexalobus monopetalus
Hibiscus aethiopicus
Hibiscus altissimus
Hibiscus cannabinus
Hibiscus dongolensis
Hibiscus engleri
Hibiscus lunariifolius
Hibiscus marlothianus
Hibiscus microcarpus
Hibiscus nigricaulis
Hibiscus palmatus
Hibiscus pedunculatus
Hibiscus physaloides
Hibiscus platycalyx
Hibiscus praeteritus
Hibiscus subreniformis
Hibiscus surattensis
Hibiscus syriacus
Talipariti tiliaceum
Hibiscus trionum
Hibiscus upingtoniae
Hibiscus vitifolius
Hibiscus waterbergensis
Hilliardiella oligocephala
Hippobromus pauciflorus
Pristimera longipetiolata
Hippocratea sp.
Hirpicium bechuanense
Holothrix orthoceras
Holubia saccata
Ceropegia currorii
Ceropegia loeseneriana
Ceropegia zebrina
Phlegmariurus filiformis
Hybanthus capensis
Afrohybanthus densifolius
Hybanthus enneaspermus
Afrohybanthus serratus
Hydnora abyssinica
Hymenophyllum tunbridgense
Hyophila involuta
Hyparrhenia anamesa
Hyparrhenia cymbaria
Hyparrhenia dregeana
Hyparrhenia filipendula
Hyparrhenia gazensis
Hyparrhenia quarrei
Hyparrhenia rudis
Hyparrhenia rufa
Hyparrhenia sp.
Hyperacanthus amoenus
Hypericum aethiopicum
Hyperphyscia adglutinata
Kewa bowkeriana
Hyperthelia dissoluta
Hypoestes forskaolii
Hypoestes triflora
Hypotrachyna bahiana
Hypotrachyna densirhizinata
Hypotrachyna erythrodes
Hypotrachyna immaculata
Remototrachyna scytophylla
Hypoxis angustifolia
Hypoxis galpinii
Hypoxis hemerocallidea
Hypoxis obtusa
Hypoxis parvifolia
Ibicella lutea
Impatiens sp.
Imperata cylindrica
Indigastrum burkeanum
Indigastrum fastigiatum
Indigastrum parviflorum
Indigofera adenocarpa
Indigofera adenoides
Indigofera alternans
Indigofera bainesii
Indigofera charlierana
Indigofera confusa
Indigofera daleoides
Indigofera egens
Indigofera enormis
Indigofera filipes
Indigofera flavicans
Indigofera hedyantha
Indigofera heterotricha
Indigofera ingrata
Indigofera laxiracemosa
Indigofera leendertziae
Indigofera lyallii
Indigofera melanadenia
Indigofera oxalidea
Indigofera oxytropis
Indigofera pongolana
Indigofera praticola
Indigofera rostrata
Indigofera sanguinea
Indigofera sarmentosa
Indigofera schimperi
Indigofera schinzii
Indigofera setiflora
Indigofera setosa
Indigofera sordida
Indigofera torulosa
Indigofera tristoides
Indigofera trita
Indigofera velutina
Indigofera zeyheri
Inula glomerata
Ipomoea adenioides
Ipomoea carnea
Ipomoea chloroneura
Ipomoea coptica
Ipomoea coscinosperma
Ipomoea crassipes
Ipomoea dichroa
Ipomoea magnusiana
Ipomoea oblongata
Ipomoea papilio
Ipomoea biflora
Ipomoea purpurea
Ipomoea robertsiana
Ipomoea simplex
Ipomoea sinensis
Ipomoea sp.
Ipomoea tenuipes
Ipomoea transvaalensis
Ipomoea wightii
Ischaemum fasciculatum
Restio schoenoides
Restio sieberi
Isoetes transvaalensis
Isoglossa delicatula
Isoglossa eckloniana
Isoglossa grantii
Isoglossa origanoides
Isolepis inyangensis
Jamesbrittenia accrescens
Jamesbrittenia atropurpurea
Jamesbrittenia bergae
Jamesbrittenia burkeana
Jamesbrittenia chenopodioides
Jamesbrittenia micrantha
Jamesbrittenia montana
Jamesbrittenia silenoides
Jasminum breviflorum
Jasminum fluminense
Jasminum multipartitum
Jasminum sp.
Jatropha hirsuta
Jatropha latifolia
Jatropha schlechteri
Jatropha sp.
Jatropha zeyheri
Juncus dregeanus
Juncus effusus
Juncus exsertus
Juncus lomatophyllus
Juncus punctorius
Juncus rigidus
Justicia anagalloides
Justicia betonica
Justicia exigua
Justicia flava
Justicia heterocarpa
Justicia minima
Justicia montis-salinarum
Justicia odora
Justicia petiolaris
Kalanchoe crundallii
Kalanchoe lanceolata
Kalanchoe longiflora
Kalanchoe luciae
Kalanchoe paniculata
Kalanchoe rotundifolia
Kalanchoe sp.
Kedrostis africana
Kedrostis crassirostrata
Kedrostis foetidissima
Keetia gueinzii
Kiggelaria africana
Kleinia fulgens
Kleinia galpinii
Kleinia stapeliiformis
Kleinia venteri
Kniphofia coralligemma
Kniphofia sp.
Koeleria capensis
Kohautia amatymbica
Kohautia aspera
Kosteletzkya sp.
Kotschya parvifolia
Cyperus alatus
Cyperus melanospermus
Cyperus kyllingiella
Kyphocarpa angustifolia
Kyphocarpa cruciata
Kyphocarpa sp.
Lablab purpureus
Lachenalia sp.
Lactuca inermis
Streptoglossa decurrens
Lannea discolor
Lannea edulis
Lannea gossweileri
Lannea schweinfurthii
Lantana camara
Lapeirousia bainesii
Lapeirousia littoralis
Laportea peduncularis
Launaea intybacea
Laurembergia repens
Lecanora atraeformis
Lecanora badiola
Parmelia ostracoderma
Lecanora albella
Lecidella viridans
Ledebouria apertiflora
Ledebouria atrobrunnea
Ledebouria luteola
Ledebouria marginata
Ledebouria revoluta
Leidesia procumbens
Leonotis nepetifolia
Leonotis ocymifolia
Lepidagathis scabra
Lepidium sp.
Lepidium virginicum
Lepisorus excavatus
Lepisorus schraderi
Lepraria sp.
Leptodon smithii
Leptodontium longicaule
Leptodontium viticulosoides
Leptotrichella minuta
Lessertia pauciflora
Lessertia perennans
Leucas capensis
Leucas glabrata
Leucas martinicensis
Leucobryum acutifolium
Leucobryum madagassum
Leucosphaera bainesii
Lichen sp.
Limeum dinteri
Limeum pauciflorum
Limeum pterocarpum
Limeum sp.
Limosella africana
Lindbergia pseudoleskeoides
Lindernia parviflora
Linderniella bolusii
Chloris nutans
Cyperus albescens
Cyperus persquarrosus
Cyperus hystricoides
Litogyne gariepina
Litogyne sp.
Livistona sp.
Lobelia sonderiana
Lobelia aquaemontis
Lobelia flaccida
Lobelia lobata
Lobelia preslii
Lobelia thermalis
Lophacme digitata
Lophiocarpus dinteri
Lophiocarpus polystachyus
Lophiocarpus tenuissimus
Listia bainesii
Leobordea divaricata
Lotononis foliosa
Lotononis fruticoides
Lotononis listii
Lotononis platycarpa
Lotononis sp.
Lotononis wilmsii
Lotus discolor
Loudetia filifolia
Loudetia flavida
Tristachya pedicellata
Loudetia simplex
Ludwigia adscendens
Ludwigia octovalvis
Ludwigia palustris
Lycium schizocalyx
Palhinhaea cernua
Macledium zeyheri
Macrotyloma uniflorum
Maerua angolensis
Maerua caffra
Maerua edulis
Maerua juncea
Maesa lanceolata
Malvastrum coromandelianum
Mannia capensis
Manulea parviflora
Marchantia debilis
Marchantia pappeana
Margaritaria discoidea
Cyperus austroafricanus
Cyperus uitenhagensis
Markhamia sp.
Markhamia zanzibarica
Maronea sp.
Marsilea coromandelina
Marsilea ephippiocarpa
Marsilea farinosa
Marsilea macrocarpa
Marsilea nubica
Marsilea sp.
Marsilea villifolia
Matthiola sp.
Gymnosporia acuminata
Maytenus albata
Megaloprotachne albescens
Melanospermum foliosum
Lipotriche scandens
Lipotriche triternata
Melasma scabrum
Melhania forbesii
Melhania integra
Melhania prostrata
Melhania randii
Melhania rehmannii
Melhania transvaalensis
Melhania virescens
Melia azedarach
Melilotus albus
Melilotus indicus
Melinis nerviglumis
Menodora africana
Menodora heterophylla
Mentha longifolia
Xenostegia pinnata
Merremia verecunda
Geochloa decora
Microlepia speluncae
Micromitrium perexiguum
Schizymenium bryoides
Mimulus gracilis
Miscanthus junceus
Miscanthus sp.
Anemia vestita
Hypertelis cerviana
Hypertelis umbellata
Paramollugo nudicaulis
Momordica repens
Euphorbia lugardiae
Justicia debilis
Monopsis decipiens
Monsonia glauca
Moraea nana
Moraea natalensis
Moraea stricta
Morella pilulifera
Mosdenia leptostachys
Mucuna sp.
Muraltia empetroides
Muraltia saxicola
Myriophyllum aquaticum
Myrothamnus flabellifolius
Myrsine africana
Mystroxylon aethiopicum
Namakwa exornata
Nasturtium officinale
Neckera valentiniana
Nemesia fruticans
Nemesia rupicola
Nemesia sp.
Neonotonia wightii
Neorautanenia mitis
Neorautanenia amboensis
Neorautanenia ficifolia
Nerine gaberonensis
Nerine laticoma
Nerine rehmannii
Ammannia dinteri
Ammannia radicans
Ammannia rigidula
Ammannia sagittifolia
Ammannia saluta
Ammannia schinzii
Nicolasia nitens
Nidorella anomala
Nidorella auriculata
Nidorella resedifolia
Nolletia rarifolia
Nuxia gracilis
Nuxia oppositifolia
Nymphaea lotus
Nymphaea nouchali
Nymphoides indica
Nymphoides thunbergiana
Obetia tenax
Ochna holstii
Ochna inermis
Ochna natalitia
Ochna pretoriensis
Ochna pulchra
Ocimum angustifolium
Ocimum filamentosum
Ocimum gratissimum
Ocimum labiatum
Octoblepharum albidum
Odyssea paucinervis
Oedipodiella australis
Oenothera affinis
Oenothera jamesii
Olax dissitiflora
Oldenlandia capensis
Edrastima cephalotes
Oldenlandia corymbosa
Olea capensis
Olea europaea
Olinia emarginata
Olinia rochetiana
Ophioglossum costatum
Ophioglossum gracillimum
Ophioglossum lancifolium
Ophioglossum lusoafricanum
Ophioglossum nudicaule
Ophioglossum polyphyllum
Oplismenus hirtellus
Ceropegia keithii
Ceropegia elegantior
Orbivestus cinerascens
Ormocarpum trichocarpum
Ornithogalum juncifolium
Albuca seineri
Albuca virens
Ornithogalum tenuifolium subsp. tenuifolium
Ornithoglossum vulgare
Oropetium capense
Orthanthera jasminiflora
Orthostichella pandurifolia
Orthotrichum firmum
Oryza sp.
Osmunda regalis
Osteospermum muricatum
Osyris lanceolata
Otholobium polyphyllum
Otholobium polystictum
Otholobium wilmsii
Otiophora calycophylla
Otiophora cupheoides
Oxalis convexula
Oxalis corniculata
Oxalis latifolia
Oxalis smithiana
Oxygonum delagoense
Oxygonum sinuatum
Oxygonum sp.
Ozoroa albicans
Ozoroa sphaerocarpa
Pachycarpus schinzianus
Pachycarpus sp.
Palamocladium leskeoides
Pancratium tenuifolium
Panicum arcurameum
Panicum deustum
Panicum gilvum
Panicum novemnerve
Panicum repens
Panicum hygrocharis
Panicum subalbidum
Panicum volutans
Pannaria rubiginosa
Papaver aculeatum
Parapodium costatum
Parinari capensis
Karoowia saxeti
Parmotrema austrosinense
Parmotrema cooperi
Parmotrema pseudotinctorum
Parmotrema reticulatum
Parmotrema rimulosum
Parmotrema tinctorum
Parmotrema xanthinum
Setaria obtusifolia
Paspalidium sp.
Paspalum scrobiculatum
Passerina montana
Pavetta gardeniifolia
Pavetta gracilifolia
Pavetta harborii
Pavetta inandensis
Pavetta zeyheri
Pavonia burchellii
Pavonia clathrata
Pavonia columella
Pavonia transvaalensis
Pearsonia aristata
Pearsonia cajanifolia
Pearsonia uniflora
Pechuel-loeschea leubnitziae
Pelargonium acraeum
Pelargonium alchemilloides
Pelargonium graveolens
Pelargonium luridum
Pelargonium multicaule
Pellaea dura
Pellaea pectiniformis
Cenchrus macrourus
Pennisetum sp.
Cenchrus geniculatus
Pentanisia angustifolia
Pentameris chippindalliae
Pentameris natalensis
Pentameris scabra
Pentzia spinescens
Peperomia tetraphylla
Pereskia aculeata
Sisyranthus macer
Dicliptera decorticans
Dicliptera transvaalensis
Perotis patens
Persicaria attenuata
Persicaria hystricula
Persicaria lapathifolia
Persicaria limbata
Persicaria meisneriana
Petalidium oblongifolium
Phaeophyscia hispidula
Phaeoptilum spinosum
Phalaris paradoxa
Philadelphus coronarius
Lonchocarpus capassa
Philonotis africana
Philonotis hastata
Philonotis sp.
Anisopappus schinzii
Phoenix roebelenii
Phyla nodiflora
Phylica paniculata
Phyllanthus angolensis
Phyllanthus fraternus
Phyllanthus glaucophyllus
Phyllanthus incurvus
Phyllanthus macranthus
Phyllanthus maderaspatensis
Phyllanthus reticulatus
Phyllanthus sp.
Phymaspermum athanasioides
Phymaspermum bolusii
Phymaspermum montanum
Phytolacca americana
Phytolacca dioica
Ceropegia atrosanguinea
Pilea rivularis
Piper capense
Afroqueta capensis
Pittosporum sp.
Pittosporum viridiflorum
Plagiochasma rupestre
Plagiochila heterostipa
Plantago major
Platycarpha sp.
Platycarphella carlinoides
Platycladus orientalis
Plectranthus montanus
Plectranthus fruticosus
Plectranthus grallatus
Plectranthus hereroensis
Plectranthus mutabilis
Plectranthus neochilus
Plectranthus tetragonus
Plectranthus verticillatus
Plectranthus xerophilus
Pleopeltis macrocarpa
Pleopeltis ecklonii
Plicosepalus kalachariensis
Pluchea bojeri
Plumbago zeylanica
Afrocarpus falcatus
Podocarpus latifolius
Pogonarthria sp.
Pogonarthria squarrosa
Pollichia campestris
Polycarpaea corymbosa
Polygala africana
Polygala albida
Polygala capillaris
Polygala gerrardii
Polygala gracilenta
Polygala houtboshiana
Polygala krumanina
Polygala leptophylla
Polygala sphenoptera
Polygala transvaalensis
Polygala welwitschii
Polygonum aviculare
Polystachya ottoniana
Polytrichum commune
Hoffmannseggia burchellii
Porella capensis
Porotrichum madagassum
Portulaca wightiana
Portulaca hereroensis
Portulaca kermesina
Portulaca oleracea
Portulaca pilosa
Portulaca quadrifida
Potamogeton octandrus
Potamogeton pectinatus
Potamogeton pusillus
Potamogeton schweinfurthii
Pouzolzia mixta
Pouzolzia sp.
Printzia auriculata
Prismatocarpus fruticosus
Priva africana
Priva auricoccea
Priva adhaerens
Priva meyeri
Prosphytochloa prehensilis
Protea caffra
Protea roupelliae
Protea welwitschii
Protorhus longifolia
Pygeum africanum
Psammotropha mucronata
Pseudoconyza viscosa
Helichrysum luteoalbum
Pseudognaphalium oligandrum
Pseudolachnostylis maprouneifolia
Mesembryanthemum bicorne
Psilotrichum scleranthum
Psilotum nudum
Psoralea onobrychis
Psychotria capensis
Psydrax obovata
Ptaeroxylon obliquum
Pteridium aquilinum
Pteris cretica
Pteris dentata
Pteris vittata
Pterocelastrus echinatus
Pterocelastrus rostratus
Pterogoniadelphus assimilis
Pterolobium stellatum
Ptycholobium contortum
Ptychomitrium crispatum
Ptychomitrium muelleri
Ptychomitrium subcrispatum
Punctelia rudecta
Pycnostachys reticulata
Pycnostachys urticifolia
Cyperus atribulbus
Cyperus betschuanus
Cyperus chrysanthus
Cyperus flavescens
Cyperus macranthus
Cyperus macrostachyos
Cyperus mundii
Cyperus pelophilus
Cyperus polystachyos
Pycreus pumilus
Pycreus sp.
Cyperus unioloides
Pygmaeothamnus chamaedendrum
Pygmaeothamnus zeyheri
Pyracantha crenulata
Pyracantha sp.
Ramboldia russula
Ramboldia sanguinolenta
Pyxine cocoes
Pyxine petricola
Plectranthus calycinus
Racopilum capense
Radula boryana
Ranunculus baurii
Ranunculus multifidus
Raphionacme dyeri
Raphionacme galpinii
Raphionacme hirsuta
Raphionacme procumbens
Rauvolfia caffra
Microchloa altera
Rhacocarpus purpurascens
Rhacopilopsis trinitensis
Rhamnus prinoides
Rhamphicarpa brevipedicellata
Rhamphicarpa fistulosa
Rhigozum brevispinosum
Rhigozum obovatum
Rhinacanthus xerophilus
Rhoicissus digitata
Rhoicissus revoilii
Rhoicissus rhomboidea
Rhoicissus sp.
Rhoicissus tomentosa
Rhynchosia adenodes
Rhynchosia albissima
Rhynchosia angulosa
Rhynchosia atropurpurea
Rhynchosia caribaea
Rhynchosia crassifolia
Rhynchosia densiflora
Rhynchosia galpinii
Rhynchosia holosericea
Rhynchosia komatiensis
Rhynchosia minima
Rhynchosia nervosa
Rhynchosia nitens
Rhynchosia reptabunda
Rhynchosia resinosa
Rhynchosia sordida
Rhynchosia woodii
Riccia albolimbata
Riccia albovestita
Riccia argenteolimbata
Riccia congoana
Riccia mammifera
Riccia microciliata
Riccia moenkemeyeri
Riccia natalensis
Riccia stricta
